"","STATE","YEAR","P017","P1824","P2565","P65"
"77",10,"2006",0.237095993333861,0.0986409362387521,0.529464614066857,0.13479845636053
"78",10,"2007",0.235337235832791,0.099681215579255,0.528239206468834,0.136742342119119
"79",10,"2008",0.233196134290634,0.100225824042793,0.526607864921923,0.139970176744649
"80",10,"2009",0.231250490619358,0.100694156302917,0.525914794837002,0.142140558240723
"81",11,"2000",0.20016397282736,0.127758956447558,0.550121843348262,0.121955227376819
"82",11,"2001",0.199519933716737,0.126314177098854,0.554332084720037,0.119833804464373
"83",11,"2002",0.198587475006892,0.125281336036486,0.557465829666514,0.118665359290108
"84",11,"2003",0.195958853267007,0.125584430661634,0.55994877766481,0.118507938406549
"85",11,"2004",0.193316119305192,0.127421383204698,0.56151079516833,0.11775170232178
"86",11,"2005",0.188996995429668,0.131007377419173,0.562559950347007,0.117435676804153
"87",11,"2006",0.18513144821713,0.134644398534383,0.564632430377041,0.115591722871447
"88",11,"2007",0.181276592781387,0.136712139887605,0.566705663609585,0.115305603721423
"89",11,"2008",0.176233463625146,0.140913352497949,0.567753465831145,0.115099718045761
"90",11,"2009",0.172396441910886,0.143431246074147,0.569689376388823,0.114482935626144
"91",12,"2000",0.227753642853738,0.0836076489101272,0.513399426640199,0.175239281595936
"92",12,"2001",0.22708606229297,0.0856995728914519,0.51396713791543,0.173247226900148
"93",12,"2002",0.226169352108558,0.087256139686519,0.515320290700008,0.171254217504915
"94",12,"2003",0.22470341685542,0.0889872051333547,0.516395266196329,0.169914111814896
"95",12,"2004",0.223408725582846,0.090342651222332,0.517873288331571,0.168375334863251
"96",12,"2005",0.222406095088465,0.0904828809354626,0.52002882181957,0.167082202156503
"97",12,"2006",0.221440756008563,0.0909832613988338,0.522202742446602,0.165373240146001
"98",12,"2007",0.219464975798463,0.0918978941565373,0.522413139224521,0.166223990820479
"99",12,"2008",0.216889180590485,0.0926823410096611,0.521218547435798,0.169209930964055
"100",12,"2009",0.214301146797205,0.0928025002782447,0.521032514210854,0.171863838713697
"101",13,"2000",0.264555225448728,0.102684804485747,0.536927836497574,0.0958321335679505
"102",13,"2001",0.264459824582388,0.103400509822207,0.536638248507408,0.095501417087997
"103",13,"2002",0.264423637464599,0.103138645569668,0.536957045016041,0.0954806719496922
"104",13,"2003",0.26426588229591,0.102443257074593,0.537306183738842,0.0959846768906548
"105",13,"2004",0.263289845017568,0.103127724006563,0.537487233802837,0.0960951971730314
"106",13,"2005",0.263681891909878,0.1006207538,0.538390319789933,0.0973070345001894
"107",13,"2006",0.262785402017276,0.100005755906111,0.538280106856704,0.0989287352199089
"108",13,"2007",0.262700764963549,0.0993487906080735,0.537951706462083,0.0999987379662947
"109",13,"2008",0.260824613305028,0.0998355259524013,0.537040643385693,0.102299217356878
"110",13,"2009",0.258374471434217,0.100584189789547,0.536408440588281,0.104632898187956
"111",15,"2000",0.243384734808437,0.0956466277001019,0.528201865813391,0.13276677167807
"112",15,"2001",0.239922900481913,0.0986746583052462,0.528129251811659,0.133273189401182
"113",15,"2002",0.236848113080453,0.100539442551829,0.529140949635088,0.13347149473263
"114",15,"2003",0.235397880676559,0.10120097126333,0.529148290298396,0.134252857761714
"115",15,"2004",0.234068982520774,0.100845733525235,0.531235449355316,0.133849834598675
"116",15,"2005",0.23090454379843,0.100666883778425,0.533647036617884,0.134781535805262
"117",15,"2006",0.228530133286912,0.100393897678226,0.536081073136392,0.134994895898471
"118",15,"2007",0.228177171413913,0.0971683736485074,0.538166340471621,0.136488114465959
"119",15,"2008",0.226010405243005,0.0964838205302005,0.539043681453341,0.138462092773453
"120",15,"2009",0.224840111174063,0.0957454312969986,0.538049196676065,0.141365260852874
"121",16,"2000",0.285071146579654,0.107575629314392,0.494643805360812,0.112709418745142
"122",16,"2001",0.282693744213849,0.109254660361435,0.49528471274173,0.112766882682986
"123",16,"2002",0.2805086946012,0.109458419006067,0.49676209291152,0.113270793481213
"124",16,"2003",0.27816236119057,0.110281799645,0.497801786735906,0.113754052428523
"125",16,"2004",0.276398510707701,0.109478216010611,0.499839057567096,0.114284215714592
"126",16,"2005",0.276319612726424,0.107210197718732,0.501551208794594,0.11491898076025
"127",16,"2006",0.275591709227879,0.104750627949524,0.503398655517343,0.116259007305254
"128",16,"2007",0.275744217180861,0.102548991598593,0.504531577531136,0.11717521368941
"129",16,"2008",0.275266567599979,0.101235074821419,0.504111267532197,0.119387090046405
"130",16,"2009",0.274102747036069,0.0998270115456444,0.504017848239783,0.122052393178504
"131",17,"2000",0.260970080731623,0.0978523601230513,0.52048956097641,0.120687998168915
"132",17,"2001",0.259729453907192,0.0985321230945886,0.521547158193034,0.120191264805186
"133",17,"2002",0.258540379365195,0.0984808977741188,0.523307947367766,0.11967077549292
"134",17,"2003",0.256892757139492,0.0988422592343457,0.524358780969044,0.119906202657119
"135",17,"2004",0.255095862332069,0.0995522317995726,0.52530851827114,0.120043387597219
"136",17,"2005",0.253556113794055,0.0986015514948846,0.527514922200433,0.120327412510628
"137",17,"2006",0.251602129238834,0.097968238577249,0.529948896528025,0.120480735655892
"138",17,"2007",0.249698130084234,0.0977830106272388,0.531031754745994,0.121487104542534
"139",17,"2008",0.247383039102888,0.0977298412384116,0.531759142790662,0.123127976868038
"140",17,"2009",0.245249702698601,0.0976031622960092,0.532740350735162,0.124406784270228
"141",18,"2000",0.258539665842945,0.101558044776428,0.51616155050029,0.123740738880337
"142",18,"2001",0.257765806754834,0.102545138843558,0.516300573129496,0.123388481272112
"143",18,"2002",0.256793774235632,0.102651135069438,0.517429511886597,0.123125578808333
"144",18,"2003",0.255390100244681,0.103170622521438,0.518092230012468,0.123347047221413
"145",18,"2004",0.254496906549279,0.103046892134086,0.519042734911095,0.123413466405541
"146",18,"2005",0.253861360529136,0.101880573680569,0.520622379199492,0.123635686590803
"147",18,"2006",0.25314871186225,0.100861737760177,0.521644349325695,0.124345201051879
"148",18,"2007",0.252287643784507,0.0999293215764815,0.522397724371077,0.125385310267934
"149",18,"2008",0.250823760281633,0.100165359078546,0.521749139195798,0.127261741444022
"150",18,"2009",0.249206225108661,0.100446254059054,0.521735320641089,0.128612200191196
"151",19,"2000",0.250365389388498,0.10218578134266,0.498466235152695,0.148982594116147
"152",19,"2001",0.248499913199093,0.103434962586933,0.499441506931965,0.148623617282009
"153",19,"2002",0.246635067278206,0.104518930664698,0.500790325515961,0.148055676541135
"154",19,"2003",0.244766228676488,0.106046942911945,0.501421992325626,0.14776483608594
"155",19,"2004",0.243329998459525,0.10667499538704,0.50257597841304,0.147419027740394
"156",19,"2005",0.242367734496808,0.105683542399376,0.504852832933147,0.147095890170669
"157",19,"2006",0.241967529480555,0.104712127897262,0.5062913978336,0.147028944788584
"158",19,"2007",0.241274041314852,0.102559939077331,0.508732960524298,0.147433059083519
"159",19,"2008",0.24054424420582,0.101854190657844,0.50949768855988,0.148103876576457
"160",19,"2009",0.239696722906026,0.101161935724248,0.510725484442129,0.148415856927597
"161",20,"2000",0.26502284420464,0.102786484368416,0.499833499215386,0.132357172211557
"162",20,"2001",0.263094144614572,0.104675811442837,0.500630606159068,0.131599437783523
"163",20,"2002",0.26143609719425,0.106264706370104,0.501700549283499,0.130598647152147
"164",20,"2003",0.259950774952956,0.107575310208872,0.50223613332922,0.130237781508951
"165",20,"2004",0.257995525848156,0.108330502093167,0.503572482613016,0.130101489445661
"166",20,"2005",0.256689344220793,0.108053439716402,0.505222199840527,0.130035016222277
"167",20,"2006",0.255264065588319,0.107288600402978,0.507365185739347,0.130082148269356
"168",20,"2007",0.255409451520143,0.104447362134648,0.509920485957069,0.130222700388141
"169",20,"2008",0.254511986142825,0.104098322125185,0.510579485740414,0.130810205991576
"170",20,"2009",0.254824012674815,0.10198947719211,0.511826862248932,0.131359647884142
"171",21,"2000",0.245734462725681,0.0998073361437246,0.529589745274228,0.124868455856366
"172",21,"2001",0.244363998021696,0.101095539672754,0.529874645168839,0.12466581713671
"173",21,"2002",0.243345090008863,0.101237323879092,0.531057306152389,0.124360279959656
"174",21,"2003",0.242517311648535,0.100750758409296,0.531953502041451,0.124778427900718
"175",21,"2004",0.240818783719934,0.100632136071938,0.533426947389849,0.125122132818279
"176",21,"2005",0.240038711448136,0.0989967824933979,0.534763320329105,0.126201185729361
"177",21,"2006",0.239686588031633,0.0959957471003657,0.53673897117466,0.127578693693341
"178",21,"2007",0.238751776035363,0.0957734117169469,0.536724934408853,0.128749877838837
"179",21,"2008",0.238235446322716,0.0950031679222579,0.536067226154217,0.130694159600809
"180",21,"2009",0.236667242674089,0.0952110156091834,0.535963247329094,0.132158494387634
"181",22,"2000",0.272294569292368,0.106468525017973,0.505464921392209,0.11577198429745
"182",22,"2001",0.268919297657929,0.108528040644279,0.506671803031572,0.11588085866622
"183",22,"2002",0.265676687641628,0.110003920158621,0.508350293633889,0.115969098565862
"184",22,"2003",0.26278676464408,0.110947874405944,0.509978230682219,0.116287130267757
"185",22,"2004",0.259813085343956,0.111236055759826,0.512689582574549,0.116261276321669
"186",22,"2005",0.257384694582999,0.109660431217045,0.516069472983166,0.116885401216791
"187",22,"2006",0.250723446979953,0.106831928583796,0.522574729847664,0.119869894588586
"188",22,"2007",0.250627745206865,0.106631553615394,0.522757549226034,0.119983151951707
"189",22,"2008",0.249962011783787,0.105766859215445,0.52301026290551,0.121260866095258
"190",22,"2009",0.248066633894731,0.105347079735545,0.524327819098914,0.12225846727081
"191",23,"2000",0.236014101006051,0.0817816066752697,0.538349443101094,0.143854849217585
"192",23,"2001",0.233405823478718,0.0833613338186751,0.539212346347337,0.14402049635527
"193",23,"2002",0.230404487792833,0.0849123429735486,0.540644772986821,0.144038396246798
"194",23,"2003",0.227158857202339,0.0868938923684648,0.541869082052762,0.144078168376434
"195",23,"2004",0.22439955301411,0.0875877681763097,0.543530122829774,0.144482555979806
"196",23,"2005",0.221445161349028,0.0884562859658156,0.544980349366501,0.145118203318656
"197",23,"2006",0.218299223568111,0.0886554212352648,0.546139787960131,0.146905567236493
"198",23,"2007",0.215656649385098,0.0877336026042923,0.547402489751628,0.149207258258982
"199",23,"2008",0.212102285666613,0.0881211626527893,0.546949325408547,0.152827226272051
"200",23,"2009",0.209046397761716,0.0880527079776472,0.54670988801059,0.156191006250047
"201",24,"2000",0.255498458492263,0.0855244007099183,0.545733090769142,0.113244050028676
"202",24,"2001",0.254256849370503,0.0875060538363973,0.54501161090005,0.113225485893049
"203",24,"2002",0.252804349100772,0.0890814976649648,0.545078302305221,0.113035850929042
"204",24,"2003",0.251014097017449,0.0906247492617265,0.545012261954428,0.113348891766396
"205",24,"2004",0.249408006403536,0.091600135930924,0.54532458015102,0.113667277514519
"206",24,"2005",0.247294755952699,0.0924999897181504,0.546030946758079,0.114174307571071
"207",24,"2006",0.244831374957418,0.0934545409958156,0.546861080857175,0.114853003189591
"208",24,"2007",0.242254406545574,0.0947272866207427,0.546530517521467,0.116487789312217
"209",24,"2008",0.239089246811546,0.0956248631258064,0.545978559234753,0.119307330827894
"210",24,"2009",0.236219781278336,0.0963664240536592,0.546133525338947,0.121280269329058
"211",25,"2000",0.236017835897668,0.0915594211319293,0.537084914819817,0.135337828150585
"212",25,"2001",0.235247593094572,0.0929635862257828,0.53777881010386,0.134010010575785
"213",25,"2002",0.234159850875911,0.0939348058952759,0.538667918717273,0.13323742451154
"214",25,"2003",0.232519561888436,0.0954419301322758,0.539127591546368,0.13291091643292
"215",25,"2004",0.230735521415858,0.0963251610464357,0.54023989279322,0.132699424744486
"216",25,"2005",0.22865433238226,0.0973797844545538,0.54121927946415,0.132746603699036
"217",25,"2006",0.226237596886406,0.099397293389603,0.541569346049131,0.13279576367486
"218",25,"2007",0.223858165648484,0.100893111607932,0.541504633635484,0.1337440891081
"219",25,"2008",0.221013184949003,0.102276916855504,0.541112669147949,0.135597229047543
"220",25,"2009",0.218321492853288,0.103561073663011,0.541305689675039,0.136811743808661
"221",26,"2000",0.26085175007159,0.0941349115042025,0.522299936196615,0.122713402227592
"222",26,"2001",0.259561490603656,0.0956308201683095,0.522072800646974,0.12273488858106
"223",26,"2002",0.258025641716863,0.0967060747565574,0.52244493900083,0.12282334452575
"224",26,"2003",0.255855105071609,0.0979151595354796,0.522879944452589,0.123349790940322
"225",26,"2004",0.253926803884314,0.0981968242665695,0.523858079035813,0.124018292813303
"226",26,"2005",0.251895780547017,0.0977067569569492,0.525509502059319,0.124887960436715
"227",26,"2006",0.249454742344148,0.0972033804828797,0.526853958233298,0.126487918939674
"228",26,"2007",0.246974588462841,0.0967257804097954,0.527192408494749,0.129107222632614
"229",26,"2008",0.243179450378907,0.0975540191511135,0.526459076802807,0.132807453667172
"230",26,"2009",0.239618360322094,0.0982455243808798,0.526438427925371,0.135697687371656
"231",27,"2000",0.261409711023712,0.0959504565749139,0.521963065387949,0.120676767013425
"232",27,"2001",0.259143862201061,0.0976247070921627,0.523043688724162,0.120187741982614
"233",27,"2002",0.256786549337658,0.0989259673616016,0.524173953239084,0.120113530061657
"234",27,"2003",0.25401577339751,0.10065474480229,0.524905749833979,0.120423731966221
"235",27,"2004",0.251969008471979,0.101010611251067,0.526294427378274,0.12072595289868
"236",27,"2005",0.250128428052359,0.100669036904851,0.52814400661927,0.121058528423521
"237",27,"2006",0.248352346397007,0.100256315658495,0.529303745191055,0.122087592753442
"238",27,"2007",0.246787766868317,0.0984294255476501,0.531432133527347,0.123350674056686
"239",27,"2008",0.24474453870751,0.0976245936263226,0.532069072375967,0.125561795290201
"240",27,"2009",0.243145927168488,0.0962284540094369,0.533289290337826,0.127336328484249
"241",28,"2000",0.271859913430674,0.109710418617355,0.497651800882826,0.120777867069145
"242",28,"2001",0.269337404845576,0.110846009490381,0.499044512536654,0.120772073127388
"243",28,"2002",0.266958083115955,0.110979853995601,0.501237109002369,0.120824953886075
"244",28,"2003",0.264771405621146,0.111013376508553,0.502914954858467,0.121300263011834
"245",28,"2004",0.263207811672511,0.110267877231301,0.504918639949325,0.121605671146863
"246",28,"2005",0.261832389692434,0.107826960129638,0.50776460515571,0.122576045022218
"247",28,"2006",0.260583729033404,0.105362587943867,0.510749134761089,0.123304548261639
"248",28,"2007",0.25993170215309,0.103909710246384,0.512213020984513,0.123945566616012
"249",28,"2008",0.258012908583536,0.103465764029248,0.512897049534467,0.125624277852749
"250",28,"2009",0.25636936109348,0.103001445869134,0.51356034627856,0.127068846758826
"251",29,"2000",0.254737007303891,0.0961550911002384,0.514242097557017,0.134865804038853
"252",29,"2001",0.25288762452709,0.0979627883857559,0.514747013991139,0.134402573096015
"253",29,"2002",0.251023247412916,0.0993075557396043,0.515839166846555,0.133830030000925
"254",29,"2003",0.249050032026116,0.100660962275741,0.516585008975544,0.1337039967226
"255",29,"2004",0.247219907786381,0.101543545542501,0.517697474538258,0.133539072132861
"256",29,"2005",0.24575203357339,0.101020327098769,0.519566861820631,0.13366077750721
"257",29,"2006",0.244462837754574,0.0999008335866407,0.521347136531305,0.134289192127481
"258",29,"2007",0.243111468622593,0.0990936563075148,0.522537150885622,0.13525772418427
"259",29,"2008",0.241216283282882,0.0990429303859136,0.522612744677676,0.137128041653528
"260",29,"2009",0.23931923165704,0.0987108393635524,0.523240891595628,0.13872903738378
"261",30,"2000",0.254562816105372,0.095333673389225,0.515901669998993,0.13420184050641
"262",30,"2001",0.250416500819771,0.0985080946148732,0.515981392805203,0.135094011760153
"263",30,"2002",0.246550549707294,0.100816416520506,0.516842224189315,0.135790809582885
"264",30,"2003",0.242501875754379,0.103840675054098,0.517412437610778,0.136245011580744
"265",30,"2004",0.238706292089646,0.104790383748974,0.519648734582138,0.136854589579241
"266",30,"2005",0.235809518541605,0.104905637898866,0.521607229853782,0.137677613705747
"267",30,"2006",0.232950418393353,0.104290788628434,0.52338321304262,0.139375579935593
"268",30,"2007",0.231298447402628,0.10051145115714,0.527198960097688,0.140991141342544
"269",30,"2008",0.229220157412576,0.0994392753081425,0.527619915712069,0.143720651567213
"270",30,"2009",0.227316150092176,0.0972040138945631,0.529209883920641,0.14626995209262
"271",31,"2000",0.262793058780969,0.102191595383412,0.499394335461134,0.135621010374485
"272",31,"2001",0.260668459085634,0.104048874427562,0.500222695652376,0.135059970834428
"273",31,"2002",0.259049975351387,0.105457874016659,0.501140432288062,0.134351718343891
"274",31,"2003",0.257352429452165,0.106966755107288,0.502244566595903,0.133436248844645
"275",31,"2004",0.256297981559076,0.107639321584342,0.50336921291665,0.132693483939933
"276",31,"2005",0.254850277917022,0.107810572484654,0.504823454141563,0.132515695456762
"277",31,"2006",0.253906344753434,0.106598266028015,0.506795592919925,0.132699796298626
"278",31,"2007",0.253412506167855,0.103907056026555,0.509386354461042,0.133294083344548
"279",31,"2008",0.252612200772889,0.102774583077726,0.510594652127782,0.134018564021603
"280",31,"2009",0.251860363891535,0.101134616477343,0.512325100417447,0.134679919213674
"281",32,"2000",0.25561377115737,0.0903117338975133,0.544304098445516,0.1097703964996
"282",32,"2001",0.254817124865195,0.0906557809072536,0.544065261182454,0.110461833045098
"283",32,"2002",0.254309636943018,0.0899382691344292,0.544592373415844,0.111159720506709
"284",32,"2003",0.253001756453298,0.0900615870333726,0.54454009827245,0.112396558240879
"285",32,"2004",0.252028154198537,0.0902544601491248,0.545314552501852,0.112402833150486
"286",32,"2005",0.251463421353103,0.0906270725035493,0.546179644864632,0.111729861278716
"287",32,"2006",0.251481968621985,0.0910206615403277,0.546338821988553,0.111158547849134
"288",32,"2007",0.251455169253292,0.0913431077647985,0.54541858126188,0.111783141720029
"289",32,"2008",0.249703613540697,0.0922084088588085,0.543897981255865,0.11418999634463
"290",32,"2009",0.248090916371316,0.0918762676162575,0.542616676568585,0.117416139443841
"291",33,"2000",0.250307690570554,0.0837523248180069,0.54626649955399,0.119673485057449
"292",33,"2001",0.248405238638744,0.0857949354727973,0.546903785452527,0.118896040435932
"293",33,"2002",0.246431101364837,0.0875762062392787,0.547303617004008,0.118689075391876
"294",33,"2003",0.243321040130016,0.0894393049131141,0.548208369796225,0.119031285160645
"295",33,"2004",0.239700772253145,0.0910457236181722,0.548436154438227,0.120817349690455
"296",33,"2005",0.23673846277066,0.092494986492023,0.549318748209461,0.121447802527855
"297",33,"2006",0.233240267229394,0.0927858610856557,0.550254549679033,0.123719322005917
"298",33,"2007",0.229263870053484,0.0928931689700885,0.551310436253371,0.126532524723056
"299",33,"2008",0.224962117354887,0.0933311345947203,0.551486200382094,0.130220547668298
"300",33,"2009",0.220993509621595,0.0937495726015157,0.552084108982435,0.133172808794455
"301",34,"2000",0.247773562588094,0.0805966725345618,0.539448517493551,0.132181247383793
"302",34,"2001",0.247606200687628,0.0812905621800256,0.539830755247672,0.131272481884674
"303",34,"2002",0.247478001829376,0.0816399094408594,0.540410841420599,0.130471247309165
"304",34,"2003",0.247170635670789,0.0823091398355756,0.540477470998333,0.130042753495302
"305",34,"2004",0.246573161044319,0.0828646644571739,0.54093195936655,0.129630215131956
"306",34,"2005",0.245247847485441,0.0832821504086813,0.541944300803493,0.129525701302385
"307",34,"2006",0.243186453804164,0.084184717535711,0.542795340256779,0.129833488403345
"308",34,"2007",0.240959980456067,0.0851057602169192,0.543082214157021,0.130852045169992
"309",34,"2008",0.238358919492279,0.0862199793596439,0.542498011155894,0.132923089992182
"310",34,"2009",0.236269761919283,0.0869686630342494,0.542719278468802,0.134042296577665
"311",35,"2000",0.279008831520247,0.0977424824456788,0.506115734426237,0.117132951607837
"312",35,"2001",0.274830347930054,0.100722829736473,0.505759162303665,0.118687660029809
"313",35,"2002",0.270994750739634,0.10301033412763,0.506713975946864,0.119280939185871
"314",35,"2003",0.266714920423909,0.105052051210765,0.507905414114171,0.120327614251156
"315",35,"2004",0.263253437321411,0.10604745856725,0.5096805980435,0.121018506067839
"316",35,"2005",0.260114248807364,0.105020302503682,0.512202203207206,0.122663245481748
"317",35,"2006",0.25743615252146,0.10296273909518,0.515077693351688,0.124523415031672
"318",35,"2007",0.255631711447336,0.101461255131729,0.516894883094565,0.12601215032637
"319",35,"2008",0.254251584801424,0.1003296426749,0.516916816451497,0.128501956072179
"320",35,"2009",0.253078109703349,0.0993763753177776,0.516842088725365,0.130703426253509
"321",36,"2000",0.246680784642281,0.0931965847410085,0.531005147938772,0.129117482677939
"322",36,"2001",0.244849586838184,0.0944525127761395,0.531638113785801,0.129059786599876
"323",36,"2002",0.243091264408657,0.0949639979516977,0.532755489136682,0.129189248502963
"324",36,"2003",0.240901162649714,0.0957992200538393,0.533918990877057,0.129380626419389
"325",36,"2004",0.23858587041946,0.0963916512406106,0.535235278368221,0.129787199971708
"326",36,"2005",0.235956097991858,0.0969946076358636,0.536689244175259,0.13036005019702
"327",36,"2006",0.233334891419782,0.0978304160912608,0.538383180496917,0.13045151199204
"328",36,"2007",0.230549433720453,0.0992418332629028,0.538622703397155,0.13158602961949
"329",36,"2008",0.227569788651476,0.100811005954685,0.538410225543497,0.133208979850343
"330",36,"2009",0.224939718960923,0.101936876374691,0.538861160986346,0.13426224367804
"331",37,"2000",0.243469435684506,0.100791624049355,0.535405675153503,0.120333265112637
"332",37,"2001",0.244062390303092,0.10045124786209,0.535357087263746,0.120129274571072
"333",37,"2002",0.244343248499526,0.0998349667513431,0.535576909565359,0.120244875183772
"334",37,"2003",0.244682428651537,0.097652229426865,0.536678119717647,0.120987222203951
"335",37,"2004",0.243789073314727,0.0983839641806903,0.536638656719768,0.121188305784815
